Timestamp,Child_RMSSD,Child_RMSSD_IBI_Norm,Parent_RMSSD,Parent_RMSSD_IBI_Norm,Proximity,Proximity_Norm,Child_ST,Child_IT,Child_V,Child_P,Child_SP,Child_NSS,Child_ISS,Parent_ST,Parent_IT,Parent_V,Parent_P,Parent_SP,Parent_NSS,Parent_ISS,Supported_JE,Coordinated_JE
2016-10-14 11:09:59,10.692521947902524,0.0232705302157173,16.357882842531456,0.0227897578649689,176.15546747520352,0.1227401376822925,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-10-14 11:10:00,10.647528743885267,0.0232705871129679,16.259247108295465,0.0226659222285325,150.42384358896624,0.1045658458558497,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016-10-14 11:10:01,10.55480137514724,0.0231433403456757,16.275049194842417,0.0226948151135036,107.9855071392733,0.0745915731602966,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2016-10-14 11:10:02,10.417753750130304,0.0229366041551579,16.29877303213842,0.0226919695240105,171.86220438699078,0.1197077983088491,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2016-10-14 11:10:03,10.418801901763723,0.0229898397808838,16.199124336870586,0.0225242695401113,160.34957199530965,0.1115764055253225,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:10:04,10.403943238604745,0.0230171188686169,16.649131544488732,0.0231352264114378,161.49222075220973,0.112383460379491,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:10:05,10.38969768037498,0.0230166355951921,16.580786299844547,0.0230034341027004,136.567367693563,0.0947789922269257,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:10:06,10.395954231684604,0.0230556228419083,16.859462238974995,0.0233839128988374,139.50020073842322,0.0968504574353082,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:07,10.416782262912104,0.0231093404455208,16.953019627075022,0.0235186655373273,199.45171345961737,0.139194317754767,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:10:08,10.41123219537837,0.0231120869625586,17.77798808916901,0.0246476809818826,170.54105854936597,0.1187746706483315,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:09,10.352643049008408,0.0230059479588115,17.98688957973349,0.0249212089262134,163.60537614739636,0.1138759858025477,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:10,10.37891366768904,0.0230858745076663,17.903934541279,0.0247893003915025,135.9467660049898,0.0943406601478475,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:10:11,10.365330747722275,0.0230703566790945,17.385169419905726,0.0240386962282122,170.64100711684097,0.1188452644997323,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:10:12,10.338434517533107,0.0230232184945115,19.421375397053172,0.0268666732490168,158.0934803839784,0.1099829239979692,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2016-10-14 11:10:13,10.27756749656599,0.0229003069339871,19.073328529263406,0.0263882070966134,304.38527248531534,0.2133090775752818,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2016-10-14 11:10:14,10.165806255894628,0.0226822439031242,18.973064167908895,0.0262110898501172,297.3206981206634,0.2083193561064605,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2016-10-14 11:10:15,10.12362197227617,0.0226381622591807,19.03640223518574,0.0262738210258672,201.65529554465664,0.1407507117100838,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:16,10.130702419338595,0.0227017206926324,19.1375614635454,0.0263753202404717,277.17326658190944,0.1940891892908155,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:17,9.945435332395018,0.0223412304449257,19.075462573876045,0.0262646078777681,314.9430869457947,0.2207660807517046,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:18,9.8472712187431,0.0221740446202056,19.25025332226488,0.0265099977375105,329.4359372879516,0.2310024067869301,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:19,9.817956797732212,0.0221469958670186,19.228704184052575,0.0264813736518431,343.7936544464722,0.2411432880136313,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:10:20,9.791271300934968,0.0221319505681356,19.110792046899125,0.0263213540593762,331.49460090628986,0.2324564445708483,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:21,9.73446997939812,0.022038613418479,19.25012279408336,0.0265139149460926,239.6333123549983,0.1675746526922878,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:24,9.145262986191163,0.0207761797805218,19.368717537757536,0.0266484101951568,394.9267635729594,0.2772586941522688,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:25,8.668559642979476,0.0197459674151087,19.16578811999837,0.0263765834463283,407.9239948193615,0.2864386617537,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:10:26,8.307114663202997,0.0189691467848073,19.175666993303498,0.0263663851132132,441.72850146383945,0.3103148450650171,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:30,7.771552993793828,0.0178085236502727,19.33895819602664,0.026388920763531,412.79613291557393,0.2898798615773402,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:31,6.948868582669876,0.0159483497051221,19.679283237960835,0.0268242923107219,478.46117274383823,0.3362591962788772,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:10:32,7.134894346952994,0.0163899829305647,19.4109188674678,0.0264258898709999,468.5728216747804,0.3292750362893674,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:33,8.48398767952205,0.0194722874655852,19.088612166444108,0.0259469984846532,568.6945391584902,0.3999911838499903,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:10:34,8.17859789633791,0.0187683142942773,19.19448437144495,0.0260482217229242,563.2788057808359,0.3961660417099195,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:10:35,7.976945304822389,0.0183070467228872,19.82445928117626,0.0268666560563678,439.424167429665,0.3086872898284006,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:10:36,7.987846052350791,0.0183323616089811,19.784430804043623,0.0268089040958421,489.9528718218367,0.3443758038256289,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
